backend,metric,n_chunks,chunk_size_kb,value,unit,supported,source,trial,hostname,cpu_model
sig_ed25519,update_time,13652,256,427847,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,5853477175,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,229102,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3079878142,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,431674,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,428518,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,5855010787,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,228922,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3078325014,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,432155,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,426294,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,5832617373,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,226857,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3068670219,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,428528,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,427396,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,5833407433,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,226497,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3068710585,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,428949,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,425633,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,5834791633,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,226878,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3076261713,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,432525,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,427536,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,commit_time,13652,256,5858124268,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_chunk_latency,13652,256,231246,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,verify_dataset_latency,13652,256,3079887570,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,append_time,13652,256,431865,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,update_time,13652,256,427546,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,metadata_bytes,13652,256,873728,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,public_verification,13652,256,1,bool,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,subset_proof_bytes,13652,256,87360,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,projected_storage_bytes_1e7,10000000,256,640000000,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
sig_ed25519,projected_signing_cpu_hours_1e7,10000000,256,1.1915961094019598,cpu_hours,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273679452,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273095080,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273434621,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273474124,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273118814,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273381129,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273375349,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273606354,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273199667,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273130557,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273577851,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1274030062,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273174610,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273190350,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273525332,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273519380,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273113845,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273119937,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273594782,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273650357,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273108245,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273168218,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273527365,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273541923,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273159461,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273204496,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273691745,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273716031,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273438418,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273609320,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1275311530,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273832601,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273179980,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273219936,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273961363,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273513218,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273114517,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1274952302,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273740016,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273479385,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273225826,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273147489,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273929213,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273623597,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273152348,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273172776,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273595624,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273576428,ns,true,synthetic,12,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273340032,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273282283,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273559716,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273531393,ns,true,synthetic,13,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273338439,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273132641,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273515372,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273599731,ns,true,synthetic,14,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273042040,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273081314,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273432506,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273550609,ns,true,synthetic,15,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273553815,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273099909,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273450881,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273580956,ns,true,synthetic,16,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273079862,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273058321,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273601875,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273642562,ns,true,synthetic,17,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273242478,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273238671,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273567571,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273549837,ns,true,synthetic,18,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273020169,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273015590,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273511785,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273491638,ns,true,synthetic,19,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273224624,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273060475,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273422397,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273631702,ns,true,synthetic,20,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1275096524,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273182385,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273774982,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273496286,ns,true,synthetic,21,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1274175909,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1274054669,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273402009,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273859341,ns,true,synthetic,22,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273119205,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273446823,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273568964,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273520422,ns,true,synthetic,23,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273139894,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273101943,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273301509,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273464787,ns,true,synthetic,24,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1272992897,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273043573,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273390788,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273654515,ns,true,synthetic,25,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273001754,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1274309419,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273546472,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273480557,ns,true,synthetic,26,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273193426,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273191822,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273399043,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273407188,ns,true,synthetic,27,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273502288,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1272970745,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1274889303,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273238621,ns,true,synthetic,28,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1273155965,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1273000452,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1273446764,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273401678,ns,true,synthetic,29,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,commit_time,3413,1024,1274548049,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_dataset_latency,3413,1024,1274515428,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,append_time,3413,1024,1275512638,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,update_time,3413,1024,1273452404,ns,true,synthetic,30,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,metadata_bytes,3413,1024,32,bytes,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,verify_chunk_latency,3413,1024,0,ns,false,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
flat,public_verification,3413,1024,1,bool,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273589913,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373775,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273509572,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,373174,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372352,ns,true,synthetic,1,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273668100,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373164,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273620701,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,372823,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,373935,ns,true,synthetic,2,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273622224,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,374827,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273625170,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,372672,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,373915,ns,true,synthetic,3,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273628726,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,374627,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273742120,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,373194,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372723,ns,true,synthetic,4,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1274103432,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373204,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273627874,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,372843,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,373815,ns,true,synthetic,5,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1274677824,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,375488,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273718005,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,372893,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,374466,ns,true,synthetic,6,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273538406,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,375628,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273461441,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,374256,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372613,ns,true,synthetic,7,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273518077,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373243,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273673069,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,373194,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,373875,ns,true,synthetic,8,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273938531,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373244,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273629387,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,372914,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,372663,ns,true,synthetic,9,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273678490,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_chunk_latency,3413,1024,373344,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,verify_dataset_latency,3413,1024,1273624228,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,append_time,3413,1024,372973,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,update_time,3413,1024,374676,ns,true,synthetic,10,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
mac,commit_time,3413,1024,1273508920,ns,true,synthetic,11,localhost.localdomain,AMD Ryzen 9 9950X3D 16-Core Processor
